timestamp,open,high,low,close,volume,oi
2025-08-22T15:25:00+05:30,4998.0,4998.0,4992.2,4992.3,27655,0
2025-08-22T15:20:00+05:30,4995.5,5001.0,4994.1,4998.0,31859,0
2025-08-22T15:15:00+05:30,4999.7,5000.0,4994.5,4995.1,31438,0
2025-08-22T15:10:00+05:30,5001.2,5004.9,4997.0,4999.7,16636,0
2025-08-22T15:05:00+05:30,4996.4,5005.4,4991.5,5000.6,34702,0
2025-08-22T15:00:00+05:30,4999.8,5000.0,4993.2,4996.3,17184,0
2025-08-22T14:55:00+05:30,4998.5,5003.0,4997.7,4999.8,25305,0
2025-08-22T14:50:00+05:30,4999.9,5000.0,4997.9,4998.6,11373,0
2025-08-22T14:45:00+05:30,5000.0,5000.3,4996.6,4998.6,8721,0
2025-08-22T14:40:00+05:30,4998.9,5003.7,4995.8,5000.1,14912,0
2025-08-22T14:35:00+05:30,4996.2,5001.4,4993.0,4998.9,17640,0
2025-08-22T14:30:00+05:30,5006.1,5006.3,4990.4,4997.8,29295,0
2025-08-22T14:25:00+05:30,4995.3,5008.6,4994.4,5006.8,12920,0
2025-08-22T14:20:00+05:30,5000.9,5001.2,4994.0,4994.4,13012,0
2025-08-22T14:15:00+05:30,4999.0,5002.5,4996.2,4999.4,13449,0
2025-08-22T14:10:00+05:30,4999.3,5002.5,4997.0,4999.0,8798,0
2025-08-22T14:05:00+05:30,5002.0,5004.2,4999.0,4999.3,11794,0
2025-08-22T14:00:00+05:30,5003.0,5006.8,5000.0,5000.6,11154,0
2025-08-22T13:55:00+05:30,5006.9,5010.0,5002.0,5003.0,11865,0
2025-08-22T13:50:00+05:30,5013.6,5013.8,5001.0,5006.9,13523,0
2025-08-22T13:45:00+05:30,5017.6,5019.3,5011.7,5013.6,7741,0
2025-08-22T13:40:00+05:30,5017.8,5020.0,5015.1,5017.6,12509,0
2025-08-22T13:35:00+05:30,5015.4,5019.7,5013.9,5017.7,15739,0
2025-08-22T13:30:00+05:30,5011.0,5016.0,5008.1,5014.0,8772,0
2025-08-22T13:25:00+05:30,5008.7,5015.1,5007.2,5010.6,12958,0
2025-08-22T13:20:00+05:30,5005.4,5010.0,5002.5,5008.8,11634,0
2025-08-22T13:15:00+05:30,5007.2,5007.9,5001.4,5005.4,13436,0
2025-08-22T13:10:00+05:30,5008.3,5012.0,5003.6,5006.5,13039,0
2025-08-22T13:05:00+05:30,5001.5,5008.9,5000.0,5006.2,6916,0
2025-08-22T13:00:00+05:30,5001.8,5005.3,4998.0,5001.5,9649,0
2025-08-22T12:55:00+05:30,5004.4,5005.3,5000.2,5001.5,5541,0
2025-08-22T12:50:00+05:30,5002.7,5006.4,5000.0,5004.4,8113,0
2025-08-22T12:45:00+05:30,5001.2,5004.0,4998.2,5002.3,6969,0
2025-08-22T12:40:00+05:30,4999.7,5004.2,4997.0,5001.2,7080,0
2025-08-22T12:35:00+05:30,5000.2,5005.9,4997.6,4999.7,5870,0
2025-08-22T12:30:00+05:30,5004.6,5004.9,4996.9,5000.0,10840,0
2025-08-22T12:25:00+05:30,5003.2,5009.0,5000.0,5004.2,11609,0
2025-08-22T12:20:00+05:30,5005.5,5010.6,5000.2,5002.2,11157,0
2025-08-22T12:15:00+05:30,5015.3,5015.9,5003.2,5004.4,18482,0
2025-08-22T12:10:00+05:30,5020.0,5022.0,5013.3,5015.3,18979,0
2025-08-22T12:05:00+05:30,5014.9,5023.0,5009.2,5019.0,16198,0
2025-08-22T12:00:00+05:30,5021.6,5021.6,5006.2,5015.6,19975,0
2025-08-22T11:55:00+05:30,5025.9,5026.8,5017.6,5021.6,18351,0
2025-08-22T11:50:00+05:30,5021.7,5032.6,5020.0,5024.3,13277,0
2025-08-22T11:45:00+05:30,5016.4,5027.4,5015.0,5023.5,15473,0
2025-08-22T11:40:00+05:30,5004.5,5021.7,5004.5,5016.4,21118,0
2025-08-22T11:35:00+05:30,5011.4,5012.6,5003.7,5004.5,14836,0
2025-08-22T11:30:00+05:30,5014.4,5015.1,5009.2,5011.5,18595,0
2025-08-22T11:25:00+05:30,5009.3,5015.0,5006.0,5012.3,18774,0
2025-08-22T11:20:00+05:30,5002.8,5011.8,5000.1,5009.4,13752,0
2025-08-22T11:15:00+05:30,5000.0,5005.2,4993.2,5003.7,24922,0
2025-08-22T11:10:00+05:30,5007.8,5010.0,4996.7,4998.9,14222,0
2025-08-22T11:05:00+05:30,5000.1,5010.8,4998.9,5007.4,12190,0
2025-08-22T11:00:00+05:30,5010.1,5011.9,4998.2,5001.6,15504,0
2025-08-22T10:55:00+05:30,5008.4,5013.9,5005.0,5010.0,12629,0
2025-08-22T10:50:00+05:30,5007.9,5014.3,5004.7,5008.5,11278,0
2025-08-22T10:45:00+05:30,5012.2,5014.9,5003.4,5007.9,33619,0
2025-08-22T10:40:00+05:30,5003.0,5019.6,5003.0,5012.2,21537,0
2025-08-22T10:35:00+05:30,4992.3,5006.7,4991.2,5006.3,13972,0
2025-08-22T10:30:00+05:30,5006.2,5010.0,4991.1,4993.0,17704,0
2025-08-22T10:25:00+05:30,4992.0,5012.3,4987.4,5007.3,24367,0
2025-08-22T10:20:00+05:30,4985.4,4997.0,4985.0,4992.2,15006,0
2025-08-22T10:15:00+05:30,4997.0,4997.0,4982.0,4986.8,39709,0
2025-08-22T10:10:00+05:30,5008.9,5010.0,4996.0,4998.0,36563,0
2025-08-22T10:05:00+05:30,5004.8,5015.7,5002.0,5008.9,18035,0
2025-08-22T10:00:00+05:30,5011.6,5018.0,5000.4,5004.9,27410,0
2025-08-22T09:55:00+05:30,5031.1,5031.1,5010.0,5010.5,26034,0
2025-08-22T09:50:00+05:30,5032.1,5039.7,5029.5,5031.1,19139,0
2025-08-22T09:45:00+05:30,5042.2,5045.0,5032.0,5032.1,17656,0
2025-08-22T09:40:00+05:30,5050.8,5052.4,5040.5,5042.3,14577,0
2025-08-22T09:35:00+05:30,5043.8,5052.1,5039.0,5050.8,15965,0
2025-08-22T09:30:00+05:30,5045.2,5049.0,5036.2,5043.8,17827,0
2025-08-22T09:25:00+05:30,5063.2,5066.1,5044.1,5045.8,32383,0
2025-08-22T09:20:00+05:30,5083.3,5090.0,5060.0,5063.1,59630,0
2025-08-22T09:15:00+05:30,5097.1,5123.3,5077.1,5083.8,64886,0
2025-08-21T15:25:00+05:30,5107.1,5110.0,5101.0,5109.0,9433,0
2025-08-21T15:20:00+05:30,5097.5,5109.0,5095.6,5105.6,15370,0
2025-08-21T15:15:00+05:30,5094.3,5099.8,5090.0,5097.9,15454,0
2025-08-21T15:10:00+05:30,5094.3,5104.9,5094.1,5094.1,23291,0
2025-08-21T15:05:00+05:30,5085.7,5102.6,5085.1,5095.4,33334,0
2025-08-21T15:00:00+05:30,5089.4,5090.0,5081.7,5085.4,9247,0
2025-08-21T14:55:00+05:30,5088.6,5091.0,5087.6,5089.9,6799,0
2025-08-21T14:50:00+05:30,5088.0,5090.0,5086.0,5088.2,4988,0
2025-08-21T14:45:00+05:30,5083.7,5089.6,5077.2,5088.4,9610,0
2025-08-21T14:40:00+05:30,5096.7,5096.7,5083.0,5083.0,9895,0
2025-08-21T14:35:00+05:30,5102.5,5103.4,5086.1,5097.1,19668,0
2025-08-21T14:30:00+05:30,5102.9,5108.2,5100.0,5102.0,8972,0
2025-08-21T14:25:00+05:30,5102.4,5104.7,5098.0,5102.0,7192,0
2025-08-21T14:20:00+05:30,5105.0,5106.2,5102.0,5103.0,7619,0
2025-08-21T14:15:00+05:30,5113.8,5117.4,5103.5,5104.5,7973,0
2025-08-21T14:10:00+05:30,5104.1,5122.0,5102.4,5113.8,7560,0
2025-08-21T14:05:00+05:30,5103.8,5115.0,5100.0,5104.2,8088,0
2025-08-21T14:00:00+05:30,5106.7,5118.4,5095.7,5102.1,19023,0
2025-08-21T13:55:00+05:30,5113.7,5124.1,5097.3,5106.6,39118,0
2025-08-21T13:50:00+05:30,5082.5,5124.0,5082.5,5113.9,91771,0
2025-08-21T13:45:00+05:30,5045.8,5084.9,5045.7,5084.3,33084,0
2025-08-21T13:40:00+05:30,5042.5,5048.0,5040.0,5047.0,10188,0
2025-08-21T13:35:00+05:30,5046.0,5048.4,5041.6,5042.5,5999,0
2025-08-21T13:30:00+05:30,5048.7,5052.0,5046.0,5046.0,7133,0
2025-08-21T13:25:00+05:30,5054.0,5058.7,5047.9,5048.3,10176,0
2025-08-21T13:20:00+05:30,5075.2,5075.2,5052.5,5054.8,20340,0
2025-08-21T13:15:00+05:30,5069.5,5079.9,5069.5,5075.1,5136,0
2025-08-21T13:10:00+05:30,5070.5,5072.2,5061.1,5070.8,5178,0
2025-08-21T13:05:00+05:30,5070.0,5073.1,5068.1,5069.4,2770,0
2025-08-21T13:00:00+05:30,5084.8,5085.0,5066.5,5071.8,17606,0
2025-08-21T12:55:00+05:30,5082.6,5085.0,5080.0,5084.0,2422,0
2025-08-21T12:50:00+05:30,5083.1,5087.8,5080.0,5082.8,8181,0
2025-08-21T12:45:00+05:30,5083.6,5085.9,5082.8,5083.1,1912,0
2025-08-21T12:40:00+05:30,5084.5,5087.7,5081.9,5085.8,3200,0
2025-08-21T12:35:00+05:30,5084.8,5087.7,5081.8,5084.4,2996,0
2025-08-21T12:30:00+05:30,5080.0,5088.8,5077.0,5084.8,8909,0
2025-08-21T12:25:00+05:30,5081.4,5083.3,5077.6,5078.0,10383,0
2025-08-21T12:20:00+05:30,5085.0,5089.5,5079.0,5080.8,7173,0
2025-08-21T12:15:00+05:30,5096.9,5098.0,5083.0,5086.9,8443,0
2025-08-21T12:10:00+05:30,5092.1,5099.7,5090.0,5098.0,4099,0
2025-08-21T12:05:00+05:30,5097.1,5100.3,5090.2,5092.0,12047,0
2025-08-21T12:00:00+05:30,5088.8,5100.0,5081.9,5097.1,10470,0
2025-08-21T11:55:00+05:30,5090.2,5093.8,5085.0,5088.8,10889,0
2025-08-21T11:50:00+05:30,5108.5,5115.0,5090.0,5091.9,17358,0
2025-08-21T11:45:00+05:30,5118.6,5119.0,5107.5,5109.6,14861,0
2025-08-21T11:40:00+05:30,5126.3,5128.1,5118.6,5118.6,14968,0
2025-08-21T11:35:00+05:30,5127.6,5130.2,5125.0,5126.3,5622,0
2025-08-21T11:30:00+05:30,5133.0,5133.0,5125.0,5126.0,5784,0
2025-08-21T11:25:00+05:30,5137.5,5137.5,5131.2,5133.0,4160,0
2025-08-21T11:20:00+05:30,5142.7,5147.3,5136.8,5139.1,5512,0
2025-08-21T11:15:00+05:30,5136.8,5144.0,5136.0,5143.3,2646,0
2025-08-21T11:10:00+05:30,5135.3,5138.9,5132.6,5136.8,2388,0
2025-08-21T11:05:00+05:30,5140.0,5140.0,5131.9,5135.9,5140,0
2025-08-21T11:00:00+05:30,5149.3,5153.1,5137.5,5139.9,4302,0
2025-08-21T10:55:00+05:30,5146.0,5151.0,5145.0,5147.9,1970,0
2025-08-21T10:50:00+05:30,5147.7,5154.0,5145.0,5145.0,4521,0
2025-08-21T10:45:00+05:30,5143.3,5148.6,5135.2,5147.7,6215,0
2025-08-21T10:40:00+05:30,5144.0,5145.0,5139.0,5145.0,3507,0
2025-08-21T10:35:00+05:30,5151.3,5153.2,5141.0,5145.6,6428,0
2025-08-21T10:30:00+05:30,5149.4,5158.9,5149.0,5150.0,8886,0
2025-08-21T10:25:00+05:30,5144.0,5151.1,5143.2,5150.0,6809,0
2025-08-21T10:20:00+05:30,5135.1,5150.0,5134.6,5145.3,12725,0
2025-08-21T10:15:00+05:30,5138.0,5140.0,5128.1,5136.9,6643,0
2025-08-21T10:10:00+05:30,5132.3,5138.0,5131.1,5137.0,9556,0
2025-08-21T10:05:00+05:30,5127.5,5136.0,5127.5,5132.4,4797,0
2025-08-21T10:00:00+05:30,5125.2,5128.0,5121.6,5126.0,3717,0
2025-08-21T09:55:00+05:30,5125.1,5134.0,5123.9,5123.9,5063,0
2025-08-21T09:50:00+05:30,5120.7,5129.2,5120.7,5124.8,7370,0
2025-08-21T09:45:00+05:30,5118.0,5122.5,5111.8,5120.7,3743,0
2025-08-21T09:40:00+05:30,5111.8,5124.8,5106.0,5118.9,10969,0
2025-08-21T09:35:00+05:30,5116.2,5117.9,5111.3,5111.8,4079,0
2025-08-21T09:30:00+05:30,5124.4,5125.0,5110.0,5115.5,8754,0
2025-08-21T09:25:00+05:30,5128.0,5138.0,5122.0,5124.4,8897,0
2025-08-21T09:20:00+05:30,5112.4,5132.3,5106.1,5132.1,14479,0
2025-08-21T09:15:00+05:30,5136.0,5140.0,5110.0,5112.9,34410,0
2025-08-20T15:25:00+05:30,5133.9,5135.7,5133.5,5133.5,35722,0
2025-08-20T15:20:00+05:30,5132.5,5136.2,5132.0,5133.9,24087,0
2025-08-20T15:15:00+05:30,5139.2,5139.2,5130.1,5132.3,25146,0
2025-08-20T15:10:00+05:30,5139.9,5141.0,5135.3,5139.2,17090,0
2025-08-20T15:05:00+05:30,5141.6,5141.6,5136.0,5139.7,8719,0
2025-08-20T15:00:00+05:30,5146.8,5150.0,5138.4,5139.4,14225,0
2025-08-20T14:55:00+05:30,5142.5,5150.0,5142.5,5146.5,7815,0
2025-08-20T14:50:00+05:30,5142.8,5148.5,5140.1,5142.5,24338,0
2025-08-20T14:45:00+05:30,5135.4,5142.8,5131.5,5142.1,6617,0
2025-08-20T14:40:00+05:30,5145.0,5145.0,5135.0,5135.1,5528,0
2025-08-20T14:35:00+05:30,5145.1,5145.1,5143.1,5144.0,1816,0
2025-08-20T14:30:00+05:30,5149.0,5149.0,5143.0,5144.0,5067,0
2025-08-20T14:25:00+05:30,5151.6,5153.2,5149.0,5149.0,2341,0
2025-08-20T14:20:00+05:30,5147.8,5163.0,5147.1,5151.6,26211,0
2025-08-20T14:15:00+05:30,5146.8,5149.8,5142.7,5147.8,4055,0
2025-08-20T14:10:00+05:30,5144.5,5154.0,5142.5,5147.0,14530,0
2025-08-20T14:05:00+05:30,5150.9,5150.9,5142.2,5145.0,5056,0
2025-08-20T14:00:00+05:30,5158.0,5160.0,5148.0,5149.5,5425,0
2025-08-20T13:55:00+05:30,5160.4,5160.5,5146.4,5156.1,13266,0
2025-08-20T13:50:00+05:30,5161.0,5163.0,5156.6,5157.7,5562,0
2025-08-20T13:45:00+05:30,5156.4,5162.0,5156.0,5160.5,8119,0
2025-08-20T13:40:00+05:30,5161.4,5163.0,5156.0,5156.0,4254,0
2025-08-20T13:35:00+05:30,5161.4,5163.0,5158.0,5161.8,3974,0
2025-08-20T13:30:00+05:30,5160.0,5163.5,5158.0,5162.1,4968,0
2025-08-20T13:25:00+05:30,5159.8,5161.9,5156.4,5158.5,5865,0
2025-08-20T13:20:00+05:30,5160.0,5160.0,5156.0,5158.0,5027,0
2025-08-20T13:15:00+05:30,5158.0,5161.0,5156.1,5160.0,6420,0
2025-08-20T13:10:00+05:30,5155.7,5159.5,5153.0,5158.0,10605,0
2025-08-20T13:05:00+05:30,5159.0,5159.5,5150.0,5155.0,21061,0
2025-08-20T13:00:00+05:30,5159.0,5159.5,5156.0,5159.0,4465,0
2025-08-20T12:55:00+05:30,5155.4,5160.0,5152.2,5159.0,4491,0
2025-08-20T12:50:00+05:30,5159.5,5162.0,5152.5,5153.8,10630,0
2025-08-20T12:45:00+05:30,5156.9,5160.0,5145.3,5158.4,33556,0
2025-08-20T12:40:00+05:30,5157.0,5157.0,5148.7,5156.9,9885,0
2025-08-20T12:35:00+05:30,5155.0,5158.4,5154.0,5155.1,3810,0
2025-08-20T12:30:00+05:30,5155.0,5157.6,5152.0,5155.0,6444,0
2025-08-20T12:25:00+05:30,5148.0,5155.0,5145.0,5154.9,7196,0
2025-08-20T12:20:00+05:30,5147.0,5149.0,5145.0,5147.0,10543,0
2025-08-20T12:15:00+05:30,5140.1,5147.9,5139.2,5146.6,5944,0
2025-08-20T12:10:00+05:30,5141.0,5142.0,5140.0,5140.1,8169,0
2025-08-20T12:05:00+05:30,5139.9,5143.8,5139.9,5140.0,4915,0
2025-08-20T12:00:00+05:30,5139.2,5140.2,5136.2,5139.9,17094,0
2025-08-20T11:55:00+05:30,5138.8,5140.0,5137.0,5139.7,4425,0
2025-08-20T11:50:00+05:30,5137.2,5139.0,5135.0,5137.8,1602,0
2025-08-20T11:45:00+05:30,5138.0,5140.2,5137.0,5137.1,6255,0
2025-08-20T11:40:00+05:30,5135.7,5139.4,5134.3,5138.0,4069,0
2025-08-20T11:35:00+05:30,5135.5,5138.0,5135.0,5136.0,2516,0
2025-08-20T11:30:00+05:30,5129.7,5138.7,5129.0,5135.1,3223,0
2025-08-20T11:25:00+05:30,5125.0,5132.4,5118.2,5129.5,10517,0
2025-08-20T11:20:00+05:30,5127.9,5127.9,5123.0,5124.0,4616,0
2025-08-20T11:15:00+05:30,5137.7,5138.7,5125.0,5127.0,9680,0
2025-08-20T11:10:00+05:30,5147.9,5152.0,5133.2,5136.0,33565,0
2025-08-20T11:05:00+05:30,5146.9,5149.0,5140.2,5147.1,6201,0
2025-08-20T11:00:00+05:30,5147.9,5149.0,5143.1,5146.9,2724,0
2025-08-20T10:55:00+05:30,5143.7,5149.8,5143.2,5146.0,3120,0
2025-08-20T10:50:00+05:30,5143.0,5146.4,5135.0,5145.8,9079,0
2025-08-20T10:45:00+05:30,5154.0,5154.0,5142.1,5142.5,5143,0
2025-08-20T10:40:00+05:30,5151.3,5155.0,5148.9,5153.1,7200,0
2025-08-20T10:35:00+05:30,5145.4,5152.0,5145.4,5151.3,4021,0
2025-08-20T10:30:00+05:30,5147.8,5149.9,5143.5,5145.4,4282,0
2025-08-20T10:25:00+05:30,5142.2,5148.0,5140.0,5148.0,4508,0
2025-08-20T10:20:00+05:30,5149.6,5149.7,5141.0,5143.0,7045,0
2025-08-20T10:15:00+05:30,5150.9,5153.9,5142.8,5147.4,15624,0
2025-08-20T10:10:00+05:30,5135.9,5154.2,5133.2,5150.9,14871,0
2025-08-20T10:05:00+05:30,5131.0,5144.0,5130.2,5135.6,9425,0
2025-08-20T10:00:00+05:30,5126.0,5133.3,5123.0,5130.1,10940,0
2025-08-20T09:55:00+05:30,5153.3,5154.0,5122.5,5128.4,34904,0
2025-08-20T09:50:00+05:30,5160.6,5165.0,5153.0,5153.4,50750,0
2025-08-20T09:45:00+05:30,5148.0,5162.0,5144.7,5160.6,23340,0
