timestamp,open,high,low,close,volume,oi
2026-01-12T15:25:00+05:30,1890.2,1895.0,1889.9,1895.0,11466,0
2026-01-12T15:20:00+05:30,1887.9,1891.6,1887.5,1890.0,12547,0
2026-01-12T15:15:00+05:30,1885.5,1889.0,1883.9,1887.9,12366,0
2026-01-12T15:10:00+05:30,1884.3,1890.5,1882.9,1884.3,15505,0
2026-01-12T15:05:00+05:30,1878.8,1884.8,1878.7,1884.8,14306,0
2026-01-12T15:00:00+05:30,1882.2,1882.2,1875.0,1878.8,16964,0
2026-01-12T14:55:00+05:30,1875.1,1884.7,1874.8,1882.2,17706,0
2026-01-12T14:50:00+05:30,1874.2,1877.5,1874.0,1875.4,13154,0
2026-01-12T14:45:00+05:30,1878.0,1878.3,1873.1,1873.4,12920,0
2026-01-12T14:40:00+05:30,1873.5,1878.3,1872.0,1877.1,17239,0
2026-01-12T14:35:00+05:30,1871.7,1874.8,1868.2,1873.5,14260,0
2026-01-12T14:30:00+05:30,1870.1,1872.9,1870.1,1870.5,9485,0
2026-01-12T14:25:00+05:30,1872.1,1874.2,1870.2,1870.2,9916,0
2026-01-12T14:20:00+05:30,1870.5,1873.7,1870.0,1872.1,10488,0
2026-01-12T14:15:00+05:30,1870.0,1873.4,1869.9,1870.6,11245,0
2026-01-12T14:10:00+05:30,1872.1,1873.6,1870.2,1870.4,9333,0
2026-01-12T14:05:00+05:30,1875.1,1876.8,1870.6,1872.6,11229,0
2026-01-12T14:00:00+05:30,1869.6,1876.3,1868.0,1875.1,9390,0
2026-01-12T13:55:00+05:30,1869.0,1869.8,1867.5,1868.9,3106,0
2026-01-12T13:50:00+05:30,1869.5,1869.5,1868.0,1869.1,410,0
2026-01-12T13:45:00+05:30,1868.2,1870.0,1868.0,1869.5,597,0
2026-01-12T13:40:00+05:30,1871.9,1873.7,1867.1,1867.9,5687,0
2026-01-12T13:35:00+05:30,1872.0,1874.0,1868.9,1872.0,6014,0
2026-01-12T13:30:00+05:30,1868.3,1872.8,1868.1,1871.3,3093,0
2026-01-12T13:25:00+05:30,1869.0,1869.0,1866.7,1868.1,994,0
2026-01-12T13:20:00+05:30,1870.0,1870.0,1869.3,1869.8,118,0
2026-01-12T13:15:00+05:30,1872.0,1872.0,1868.7,1869.8,4119,0
2026-01-12T13:10:00+05:30,1870.0,1871.5,1869.0,1871.0,2552,0
2026-01-12T13:05:00+05:30,1872.0,1873.9,1869.7,1870.0,2048,0
2026-01-12T13:00:00+05:30,1873.6,1874.1,1869.3,1872.0,2232,0
2026-01-12T12:55:00+05:30,1872.4,1876.7,1872.2,1873.6,831,0
2026-01-12T12:50:00+05:30,1873.6,1875.3,1871.6,1872.4,837,0
2026-01-12T12:45:00+05:30,1873.0,1875.4,1872.9,1873.6,1769,0
2026-01-12T12:40:00+05:30,1872.8,1875.7,1870.6,1873.4,2725,0
2026-01-12T12:35:00+05:30,1878.4,1878.4,1871.6,1872.0,2909,0
2026-01-12T12:30:00+05:30,1877.9,1881.4,1877.1,1878.4,8078,0
2026-01-12T12:25:00+05:30,1877.1,1879.0,1875.6,1877.9,4655,0
2026-01-12T12:20:00+05:30,1876.3,1880.2,1875.6,1877.4,9886,0
2026-01-12T12:15:00+05:30,1877.8,1877.8,1874.1,1876.3,6066,0
2026-01-12T12:10:00+05:30,1871.6,1879.6,1870.6,1877.8,12602,0
2026-01-12T12:05:00+05:30,1869.4,1873.6,1869.1,1870.9,6185,0
2026-01-12T12:00:00+05:30,1869.2,1870.5,1868.5,1869.4,1738,0
2026-01-12T11:55:00+05:30,1869.7,1870.6,1868.6,1868.6,2573,0
2026-01-12T11:50:00+05:30,1869.6,1871.7,1868.4,1869.2,1344,0
2026-01-12T11:45:00+05:30,1867.2,1871.6,1866.5,1869.9,2234,0
2026-01-12T11:40:00+05:30,1869.4,1870.1,1866.0,1866.5,965,0
