timestamp,open,high,low,close,volume,oi
2026-01-30T15:25:00+05:30,142.5,142.5,132.0,136.99,72043,0
2026-01-30T15:20:00+05:30,142.12,143.5,137.9,142.5,76278,0
2026-01-30T15:15:00+05:30,142.88,142.88,142.0,142.13,22061,0
2026-01-30T15:10:00+05:30,146.67,146.78,142.35,142.97,53788,0
2026-01-30T15:05:00+05:30,143.66,146.55,143.42,146.55,1842872,0
2026-01-30T15:00:00+05:30,143.0,143.67,142.5,143.66,36675,0
2026-01-30T14:55:00+05:30,144.16,144.18,142.9,142.95,33250,0
2026-01-30T14:50:00+05:30,144.82,145.73,144.05,144.05,29038,0
2026-01-30T14:45:00+05:30,143.78,144.89,143.16,144.63,40244,0
2026-01-30T14:40:00+05:30,144.78,145.07,143.28,143.28,31437,0
2026-01-30T14:35:00+05:30,145.52,145.52,144.5,144.52,12329,0
2026-01-30T14:30:00+05:30,145.18,145.94,145.06,145.89,4367,0
2026-01-30T14:25:00+05:30,145.35,145.39,144.85,145.0,6128,0
2026-01-30T14:20:00+05:30,145.41,145.5,145.01,145.16,12476,0
2026-01-30T14:15:00+05:30,145.38,145.5,144.83,145.5,4463,0
2026-01-30T14:10:00+05:30,145.4,145.5,144.2,145.42,18172,0
2026-01-30T14:05:00+05:30,146.03,146.03,145.21,145.21,8162,0
2026-01-30T14:00:00+05:30,146.38,146.39,145.9,146.02,5990,0
2026-01-30T13:55:00+05:30,146.0,146.38,146.0,146.38,2344,0
2026-01-30T13:50:00+05:30,145.88,146.6,145.49,146.0,13708,0
2026-01-30T13:45:00+05:30,145.54,146.08,145.2,146.02,7487,0
2026-01-30T13:40:00+05:30,145.39,145.6,145.38,145.54,4891,0
2026-01-30T13:35:00+05:30,145.55,145.74,145.02,145.39,1944,0
2026-01-30T13:30:00+05:30,146.45,146.45,145.23,145.57,5429,0
2026-01-30T13:25:00+05:30,145.98,146.79,145.66,146.5,8828,0
2026-01-30T13:20:00+05:30,145.14,146.0,144.88,145.98,3995,0
2026-01-30T13:15:00+05:30,144.54,145.27,144.35,145.27,6844,0
2026-01-30T13:10:00+05:30,144.53,145.24,144.53,144.55,6433,0
2026-01-30T13:05:00+05:30,144.58,144.99,144.2,144.49,5248,0
2026-01-30T13:00:00+05:30,145.45,145.47,144.58,144.58,10818,0
2026-01-30T12:55:00+05:30,145.99,145.99,145.05,145.05,13625,0
2026-01-30T12:50:00+05:30,145.01,146.08,145.01,146.08,1621,0
2026-01-30T12:45:00+05:30,146.2,146.2,145.0,145.24,10671,0
2026-01-30T12:40:00+05:30,144.45,146.33,144.26,146.2,21048,0
2026-01-30T12:35:00+05:30,143.4,145.01,143.25,144.52,13101,0
2026-01-30T12:30:00+05:30,144.16,144.18,143.33,143.4,26755,0
2026-01-30T12:25:00+05:30,144.73,144.73,144.0,144.22,12326,0
2026-01-30T12:20:00+05:30,144.54,144.72,144.0,144.72,13377,0
2026-01-30T12:15:00+05:30,144.36,144.89,144.2,144.54,9495,0
2026-01-30T12:10:00+05:30,144.43,144.77,144.02,144.47,9847,0
2026-01-30T12:05:00+05:30,144.7,145.1,144.0,144.66,22286,0
2026-01-30T12:00:00+05:30,145.93,145.93,144.31,144.73,27104,0
2026-01-30T11:55:00+05:30,145.99,146.67,145.86,145.93,7645,0
2026-01-30T11:50:00+05:30,145.78,146.0,144.46,145.9,40055,0
2026-01-30T11:45:00+05:30,146.3,146.45,145.8,145.92,18133,0
2026-01-30T11:40:00+05:30,146.43,146.7,146.26,146.4,3036,0
2026-01-30T11:35:00+05:30,147.4,147.53,146.25,146.43,8171,0
2026-01-30T11:30:00+05:30,146.88,147.41,146.34,147.4,16593,0
2026-01-30T11:25:00+05:30,147.17,147.21,146.41,146.9,13838,0
2026-01-30T11:20:00+05:30,147.32,147.35,146.96,147.23,4860,0
2026-01-30T11:15:00+05:30,147.16,147.37,146.88,147.18,5805,0
2026-01-30T11:10:00+05:30,147.58,147.64,147.0,147.25,4577,0
2026-01-30T11:05:00+05:30,147.51,147.91,147.5,147.6,3457,0
2026-01-30T11:00:00+05:30,147.9,148.0,147.5,147.64,7794,0
2026-01-30T10:55:00+05:30,147.56,147.99,147.5,147.91,2294,0
2026-01-30T10:50:00+05:30,147.36,147.89,147.25,147.5,6947,0
2026-01-30T10:45:00+05:30,146.98,147.84,146.82,147.29,7241,0
