timestamp,open,high,low,close,volume,oi
2025-07-11T15:25:00+05:30,3548.0,3549.8,3529.1,3543.5,47304,0
2025-07-11T15:20:00+05:30,3545.1,3548.2,3544.3,3548.2,60896,0
2025-07-11T15:15:00+05:30,3545.1,3545.7,3545.0,3545.2,12109,0
2025-07-11T15:10:00+05:30,3545.9,3546.4,3537.2,3545.2,22236,0
2025-07-11T15:05:00+05:30,3544.7,3547.0,3544.3,3545.0,8789,0
2025-07-11T15:00:00+05:30,3552.1,3554.5,3544.0,3544.7,8793,0
2025-07-11T14:55:00+05:30,3552.1,3552.6,3551.2,3551.6,822,0
2025-07-11T14:50:00+05:30,3554.9,3554.9,3551.1,3552.1,905,0
2025-07-11T14:45:00+05:30,3551.8,3556.8,3551.1,3554.0,1589,0
2025-07-11T14:40:00+05:30,3550.9,3554.2,3549.6,3551.6,1180,0
2025-07-11T14:35:00+05:30,3545.8,3551.2,3545.0,3550.7,2707,0
2025-07-11T14:30:00+05:30,3545.5,3546.9,3544.5,3545.0,1015,0
2025-07-11T14:25:00+05:30,3547.7,3547.7,3541.9,3545.3,1930,0
2025-07-11T14:20:00+05:30,3540.6,3548.3,3539.9,3548.3,9624,0
2025-07-11T14:15:00+05:30,3540.9,3541.0,3540.0,3540.6,1708,0
2025-07-11T14:10:00+05:30,3541.0,3541.0,3540.0,3541.0,1230,0
2025-07-11T14:05:00+05:30,3540.4,3541.0,3539.6,3540.0,2161,0
2025-07-11T14:00:00+05:30,3539.9,3541.0,3536.9,3540.5,4400,0
2025-07-11T13:55:00+05:30,3541.3,3541.5,3536.1,3539.3,6061,0
2025-07-11T13:50:00+05:30,3542.0,3542.0,3540.1,3540.2,910,0
2025-07-11T13:45:00+05:30,3541.3,3542.3,3538.4,3542.0,10802,0
2025-07-11T13:40:00+05:30,3541.0,3541.5,3537.8,3541.1,9234,0
2025-07-11T13:35:00+05:30,3541.5,3541.8,3540.1,3541.0,957,0
2025-07-11T13:30:00+05:30,3540.1,3542.4,3540.0,3541.8,7148,0
2025-07-11T13:25:00+05:30,3540.1,3541.1,3540.0,3540.1,9574,0
2025-07-11T13:20:00+05:30,3542.0,3542.0,3540.0,3540.1,1714,0
2025-07-11T13:15:00+05:30,3542.3,3544.0,3540.0,3542.0,1651,0
2025-07-11T13:10:00+05:30,3541.3,3542.8,3540.2,3542.3,951,0
2025-07-11T13:05:00+05:30,3545.0,3545.0,3540.0,3541.3,1904,0
2025-07-11T13:00:00+05:30,3549.1,3549.1,3544.2,3544.8,10805,0
2025-07-11T12:55:00+05:30,3549.6,3554.4,3549.1,3549.1,821,0
2025-07-11T12:50:00+05:30,3556.0,3560.0,3549.2,3549.5,24904,0
2025-07-11T12:45:00+05:30,3558.0,3560.0,3555.0,3556.0,1965,0
2025-07-11T12:40:00+05:30,3556.0,3559.6,3553.2,3557.7,2823,0
2025-07-11T12:35:00+05:30,3553.6,3556.2,3552.0,3555.1,1370,0
2025-07-11T12:30:00+05:30,3548.2,3555.0,3547.0,3552.2,2526,0
2025-07-11T12:25:00+05:30,3551.0,3551.5,3548.1,3548.2,1293,0
2025-07-11T12:20:00+05:30,3552.1,3552.6,3550.0,3550.8,1494,0
2025-07-11T12:15:00+05:30,3553.2,3554.0,3551.3,3551.3,1524,0
2025-07-11T12:10:00+05:30,3550.0,3553.9,3549.4,3552.3,1487,0
2025-07-11T12:05:00+05:30,3548.8,3551.9,3547.0,3550.2,2669,0
2025-07-11T12:00:00+05:30,3564.0,3565.0,3547.0,3549.6,17412,0
2025-07-11T11:55:00+05:30,3568.7,3569.0,3563.1,3563.9,19626,0
2025-07-11T11:50:00+05:30,3550.5,3569.0,3548.1,3567.1,14561,0
2025-07-11T11:45:00+05:30,3557.2,3557.2,3550.5,3550.5,2945,0
2025-07-11T11:40:00+05:30,3558.8,3561.6,3556.6,3556.6,64564,0
2025-07-11T11:35:00+05:30,3558.0,3558.9,3556.0,3557.6,2249,0
