timestamp,open,high,low,close,volume,oi
2025-08-01T15:25:00+05:30,8925.0,8925.0,8900.0,8925.0,9,0
2025-08-01T15:20:00+05:30,8924.0,8925.0,8924.0,8925.0,3,0
2025-08-01T15:15:00+05:30,8925.0,8925.0,8925.0,8925.0,0,0
2025-08-01T15:10:00+05:30,8925.0,8925.0,8925.0,8925.0,0,0
2025-08-01T15:05:00+05:30,8925.0,8925.0,8925.0,8925.0,5,0
2025-08-01T15:00:00+05:30,8925.0,8925.0,8925.0,8925.0,2,0
2025-08-01T14:55:00+05:30,8925.0,8925.0,8925.0,8925.0,0,0
2025-08-01T14:50:00+05:30,8925.0,8925.0,8925.0,8925.0,0,0
2025-08-01T14:45:00+05:30,8920.0,8925.0,8920.0,8925.0,2,0
2025-08-01T14:40:00+05:30,8915.0,8920.0,8915.0,8920.0,3,0
2025-08-01T14:35:00+05:30,8900.0,8915.0,8900.0,8915.0,23,0
2025-08-01T14:30:00+05:30,8900.0,8900.0,8886.9,8900.0,4,0
2025-08-01T14:25:00+05:30,8900.0,8900.0,8900.0,8900.0,43,0
2025-08-01T14:20:00+05:30,8900.0,8900.0,8900.0,8900.0,8,0
2025-08-01T14:15:00+05:30,8900.0,8900.0,8900.0,8900.0,1,0
2025-08-01T14:10:00+05:30,8900.0,8900.0,8900.0,8900.0,0,0
2025-08-01T14:05:00+05:30,8900.0,8900.0,8900.0,8900.0,1,0
2025-08-01T14:00:00+05:30,8900.0,8900.0,8900.0,8900.0,10,0
2025-08-01T13:55:00+05:30,8900.0,8900.0,8900.0,8900.0,3,0
2025-08-01T13:50:00+05:30,8899.9,8900.0,8899.9,8900.0,10,0
2025-08-01T13:45:00+05:30,8899.85,8899.85,8899.85,8899.85,1,0
2025-08-01T13:40:00+05:30,8905.0,8905.0,8899.85,8899.9,6,0
2025-08-01T13:35:00+05:30,8905.0,8905.0,8905.0,8905.0,0,0
2025-08-01T13:30:00+05:30,8909.95,8909.95,8905.0,8905.0,1,0
2025-08-01T13:25:00+05:30,8909.95,8909.95,8909.95,8909.95,0,0
2025-08-01T13:20:00+05:30,8909.95,8909.95,8909.95,8909.95,0,0
